질문번호,질문,RAG타입,프롬프트유형,프롬프트,답변,답변길이,응답시간(s),근거포함(자동)
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r2,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","**1줄 요약:** DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전할 수 없습니다.

**핵심 안내:** DC에 보유 중인 ETF는 퇴직 시 IRP로 실물이전이 제한되며, 해당 자산은 다른 방식으로 처리해야 합니다.

**세부 절차/조건/유의사항:**
DC(사업인수)에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전할 수 없습니다. 이 경우, 해당 ETF는 DC(사업인수) 부분에 대한 해지, 현금화 후 IRP에 이체하거나 다른 상품으로 변경해야 합니다. 미리 이와 관련하여 상담사와 상의하여 적절한 대안 계획을 수립하시기 바랍니다.

**(출처):** [퇴직연금] DC/기업형 IRP가입자 회사에서 퇴직금을 별도로 지급한 경우 (첨부파일 HDID1819930001_1)

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다.",517,6.27,N
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r2,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 이 질문의 핵심은 DC에 보유 중인 ETF를 퇴직 시 IRP로 실물이전할 수 있는지에 대한 것입니다.

2단계: 퇴직연금에서 DC 상품을 IRP로 실물이전할 때에는 일부 제한사항이 존재합니다. 일부 중도인출과 관련된 사유로 일단 총 모집 금액에서 ETF 매수잔고가 제외되어야 하고, DC로부터 받는 돈들이 자동이체 등에 의해 ETF로 되어있는지 나와 DC 상품군 등록을 확인하라고 설명되어 있습니다. 이러한 이유로 DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 어려울 수 있습니다. 

3단계: DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 DC 상품 규정 및 제한사항에 따라 제한될 수 있습니다. 따라서, 이에 대해서는 DC 상품 규정을 확인하고, 변환을 원할 경우 관련 조치를 취해야 합니다. 추가로 궁금한 점이 있으시면 언제든지 문의해주시기 바랍니다. 

(출처: 신한은행 퇴직연금 ETF 안내)  
후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",520,8.85,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r2,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[사실 검증 단계]
- DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전이 불가능합니다. (퇴직연금 ETF 수수료)

[추론 단계]
- 퇴직 시 IRP로 실물이전을 원할 경우, 보유 중인 ETF를 현금으로 전환 후 이전하는 절차를 따라야 합니다.

[최종 결론]
DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전이 불가능합니다. (퇴직연금 ETF 수수료) 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",242,5.12,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r2,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[퇴직연금 전문가 관점] 보유 중인 DC ETF를 퇴직 시 IRP로 그대로 실물이전이 불가능합니다. 일반적으로 DC 퇴직연금 자산을 IRP로 이전하는 경우, 주로 적립금이나 DC 상품을 벤치마킹하여 새로운 IRP 상품으로 이전됩니다. 따라서 DC에 보유 중인 ETF가 그대로 IRP로 이전되지는 않습니다.

[세무 전문가 관점] DC 퇴직연금 자산을 IRP로 이전할 때, 일부 상품은 실물이전이 제한될 수 있습니다. ETF의 경우 일부 퇴직연금 상품에서는 ETF의 실물이전을 지원하지 않을 수 있으며, 이 경우 추가 절차나 대안 방법을 고려해야 합니다.

[투자자문가 관점] DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 일반적으로 어려울 수 있습니다. DC와 IRP는 서로 다른 형태의 퇴직연금 상품이므로, 보유 중인 ETF를 IRP로 이전하기 위해서는 일반적으로 새로운 IRP 상품을 선택하고 이를 통해 자산을 이전해야 합니다.

[최종 종합]보유 중인 DC ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 일반적으로 어려운 절차이며, 대부분의 경우 DC와 IRP는 서로 다른 상품이므로 새로운 IRP 상품으로의 이전이 필요할 수 있습니다. 퇴직 시에는 관련 전문가와 상담하여 개별적인 상황에 맞는 최적의 전략을 수립하는 것이 중요합니다.

(출처: DC/IRP 펀드가이드, 퇴직연금 법규) 

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",717,7.93,N
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r3,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[1줄 요약]
DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전이 불가능합니다.

[핵심 안내]
DC 계좌에 보유 중인 ETF는 퇴직 시 퇴직연금(IRP)으로 직접 실물이전이 불가능합니다.

[세부 절차/조건/유의사항]
DC에 보유 중인 ETF는 일반적으로 퇴직 연금 실물이전으로 이전되지 않습니다. 퇴직 시에는 DC 계좌에 있는 자산을 퇴직연금(IRP)으로 이전하거나 다른 퇴직연금 상품으로 변경해야 합니다. 따라서, ETF를 IRP로 이전하고자 할 경우, 해당 ETF를 팔고 현금화한 뒤 IRP로 이전해야 합니다.

[(출처)]
- (개인퇴직계좌 (IRP))
- (거치연금)

[후속 제안]
추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다.",457,8.32,N
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r3,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 고객이 물어본 핵심 쟁점은 DC(Direct Contribution)에 보유 중인 ETF를 퇴직 시 Individual Retirement Plan (IRP)으로 실물이전할 수 있는지에 대한 것입니다.

2단계: 퇴직연금 제도에서는 일반적으로 IRP를 통해 퇴직 시 수령할 금액을 운용합니다. DC에 보유한 ETF가 퇴직 시 IRP로 그대로 이전되는지 여부는 해당 상품의 계약서나 관련 규정에 따라 달라질 수 있습니다. 만약 해당 ETF가 IRP의 이전이 가능한 상품으로 특별한 제한이 없는 경우에도, 재직 중에 특정한 절차나 서류 제출이 필요할 수 있습니다.

3단계: DC에 보유 중인 ETF를 퇴직 시 IRP로 실물이전할 수 있는지 여부는 해당 상품의 약관 및 관련 규정을 확인해야 합니다. 이는 상품별로 다를 수 있으므로, DC와 IRP의 이전 가능 여부, 절차, 가능한 경우의 유의사항 등을 신한은행 퇴직연금 상담센터(1577-xxxx)로 상세히 문의하시거나 가까운 지점을 방문하셔서 상세히 확인하시기 바랍니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",552,5.82,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r3,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[사실 검증 단계]
- 거치연금 형태 중에는 개인퇴직계좌(IRP)가 있으며, 이는 퇴직급여를 적립 운용하기 위한 계좌로 설정되어 있다.
- 거치연금이자율은 연금자산을 일정기간 동안 거치 후 지급하는 연금제도에서 퇴직 시부터 연금지급 직전까지의 기간 동안 부리해주는 이자율이다. 

[추론 단계]
DC에 보유 중인 ETF를 퇴직 시 IRP로 실물이전하는 것은 일반적으로 가능하지만, 해당 ETF가 IRP의 투자 상품으로 인정받아야 한다. 퇴직 시에는 IRP 계좌에 있는 자산을 IRP 상품으로 이전할 수 있지만, 실물이전 시에도 특정한 조건을 충족해야 한다.

[최종 결론]
DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 일반적으로 가능하나, 해당 ETF가 IRP의 투자 상품으로 인정받아야 합니다. 추가로 실물이전 시에는 특정한 조건과 절차를 따라야 합니다. ",438,5.68,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,r3,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[퇴직연금 전문가 관점]
DC에 보유 중인 ETF가 퇴직 시 IRP로 그대로 실물이전이 가능한지에 대해 안타깝게도, 일반적으로 DC (Defined Contribution) 상품은 퇴직 시 실물이전이 제한될 수 있습니다. DC 상품은 퇴직 시 일시금 받거나 연금 수령하는 방식으로 운용되며, 다른 유형의 퇴직연금 상품(IRP)으로 이전이 어려울 수 있습니다. 따라서, 실물이전을 원하는 경우 해당 ETF를 단순 보유 형태로 유지할 필요가 있습니다.

[세무 전문가 관점]
DC에 보유 중인 ETF가 IRP로 그대로 이전되지 않을 경우, 실물이전을 원하는 고객은 해당 ETF를 현금화하거나 다른 상품으로 이전하는 방안을 고려해야 합니다. 이에 따라 세금 부과나 수수료 등에 대한 고려가 필요하며, 실물이전이 어려울 때는 일정 절차를 거쳐 현금으로 수령할 수도 있습니다.

[투자자문가 관점]
DC에 보유 중인 ETF가 IRP로 그대로 이전될 수 없는 경우, 퇴직 시 해당 ETF를 다른 상품으로 이전하는 것을 고려해야 합니다. 이에 관련하여 투자 성향이나 리스크를 재평가하고, 퇴직 연금에 알맞는 적합한 상품에 재투자하는 것이 권장됩니다.

[최종 종합]
DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 일반적으로 어렵습니다. 따라서, 해당 상황에서는 현금화하거나 다른 상품으로 이전하는 방안을 고려할 필요가 있습니다. 이에 따른 세금 부과, 수수료 등의 부가적인 사항을 고려하여 최선의 결정을 내리는 것이 중요합니다.

[근거]
- 개인퇴직계좌 (IRP) (근로자퇴직급여보장법 §6)
- 거치연금이자율 (신한은행 IRP 내규 8항) 

퇴직연금에 관련하여 더 궁금하신 사항이 있으시면 언제든지 문의해주시기 바랍니다. 후속 질문이나 상담을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)를 찾아주시거나 가까운 지점을 방문해 주세요. 감사합니다.",935,8.87,N
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,full,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[1줄 요약]
DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전할 수 없습니다.

[핵심 안내]
DC에 보유 중인 ETF는 퇴직 시 IRP로 실물이전할 수 없습니다. 퇴직금법 제20조 제6항에 따라 DC가입자가 퇴직 시 IRP로 실물이전할 수 있지만, 현재는 DC와 IRP 퇴직연금사업자가 동일해야 가능합니다.

[세부 절차/조건/유의사항]
보유 중인 ETF를 IRP로 실물이전하려면, 현재는 DC와 IRP 퇴직연금사업자가 동일해야 합니다. 따라서 DC에 보유 중인 ETF는 다른 IRP로 그대로 이전할 수 없습니다.

(출처: 퇴직급여법 제20조 제6항, 고용노동부 유권해석) 

[후속 제안]
추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",371,5.27,N
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,full,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 이 질문의 핵심은 DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전할 수 있는지에 대한 것입니다.

2단계: 실물이전 가능 여부는 해당 ETF 상품의 특성에 따라 달라질 수 있습니다. 내부규정상, DC에 보유 중인 ETF는 IRP로의 실물이전이 어려울 수 있음을 명시하고 있습니다.

3단계: DC에 보유 중인 ETF가 IRP로 그대로 실물이전되지 않는 경우, 대안으로 해당 ETF를 매도하여 현금으로 이체하거나, 다른 상품으로 변경하는 방법을 검토해볼 수 있습니다. 세부한 이체나 변경 절차는 별도로 상담을 통해 안내해드리겠습니다. (퇴직연금 DC 운용가이드)",325,6.34,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,full,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[사실 검증 단계]
- DC에 보유 중인 ETF를 퇴직 시 IRP로 실물이전하는 경우에 대한 근거는 ""퇴직급여법 제20조제6항""에 명시되어 있습니다.
- 퇴직급여법 제20조제6항은 DC가입자가 퇴직 시 IRP로 실물이전을 할 수 있는 경우에 대해 규정하고 있습니다.

[추론 단계]
- 현재는 DC와 IRP 퇴직연금 사업자가 동일한 경우에만 DC에 보유 중인 ETF를 IRP로 실물이전할 수 있습니다.
- 따라서, DC에 보유 중인 ETF를 다른 IRP로 그대로 실물이전하는 것은 불가능합니다.

[최종 결론]
DC에 보유 중인 ETF를 퇴직 시 IRP로 그대로 실물이전하는 것은 불가능합니다. (퇴직급여법 제20조제6항) 
---
추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",385,5.2,Y
2,DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?,full,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
","[퇴직연금 전문가 관점] 퇴직연금 DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전이 불가능합니다. 보유 중인 ETF는 매도 후 현금으로 이전됩니다.

[세무 전문가 관점] 보유 중인 ETF를 퇴직 시 IRP로 실물이전할 수 없으므로, 해당 ETF를 매도할 경우에는 어떤 종류의 세금이 발생할 수 있습니다. 이러한 상황에서는 세무사나 회사의 세무담당자와 상세한 상담이 필요합니다.

[투자자문가 관점] ETF를 보유 중인 고객은 퇴직 시 IRP로 실물이전을 고려할 때, 보유 중인 ETF의 매도와 관련된 수익률, 세금 등을 신중히 고려해야 합니다. 또한, IRP로 이전한 후의 재투자 계획을 세우는 것이 중요합니다.

[최종 종합] 퇴직연금 DC에 보유 중인 ETF는 퇴직 시 IRP로 실물이전이 불가능하며, 해당 ETF는 매도 후에 현금으로 이전됩니다. 이에 따라 세무 및 투자 측면에서 추가적인 상담을 받는 것이 권장됩니다.

[근거]
- 퇴직연금 DC 운용가이드 (신한은행 IRP 내규)
- 퇴직급여법 제20조제6항

퇴직연금 관련 상세한 내용은 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문하여 상담을 받아보시는 것을 권장드립니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",639,10.01,N
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,r0,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?
","[1줄 요약]
DC형 가입자가 IRP를 통해 실물이전을 하려면, 먼저 DC형 퇴직연금을 IRP로 이체한 후 IRP에서 다시 다른 퇴직연금으로 이체하는 절차를 거쳐야 합니다.

[핵심 안내]
DC형 가입자가 IRP를 거쳐 실물이전을 하려면 다음과 같은 절차를 따라야 합니다:
1. DC형 퇴직연금을 IRP로 이체합니다.
2. 이후 IRP에서 다시 다른 퇴직연금으로 이체하는 절차를 진행합니다.

[세부 절차/조건/유의사항]
- DC형 가입자가 IRP로 실물이전을 하려면, 먼저 DC형 퇴직연금을 IRP로 이체해야 합니다. 이는 일시금을 IRP로 옮겨 놓는 것을 의미합니다.
- 이후 IRP에서 다른 퇴직연금으로의 이체를 원할 경우, 해당 퇴직연금사업자의 이체 절차 및 요구사항을 준수해야 합니다.
- 이전 시 발생할 수 있는 수수료나 세금 부과에 대한 정보는 개별 사례에 따라 상이하므로, 상세한 내용은 이전을 원하는 새로운 퇴직연금사업자에게 문의하시는 것이 좋습니다.

(출처: 퇴직연금 특례제도에 관한 법률 §12, 15, 15-2) 

[후속 제안]
추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다.",652,7.72,N
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,r0,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","[답변]
1단계: DC형 가입자가 IRP를 거쳐 실물이전을 하려는 경우, 핵심은 실물이전을 할 수 있는 방법과 절차입니다.

2단계: DC형 가입자가 IRP를 거쳐 실물이전을 할 경우, 근거는 근로자퇴직급여보장법 제36조(비대면 방식의 연금이전), 신한은행 퇴직연금 상품약관 등에 따라 가능합니다. 가입자는 퇴직연금사업자나 금융회사에게 이전 의사를 통보하고 이전 동의서를 작성하여야 합니다. 

3단계: DC형 가입자가 IRP를 거쳐 실물이전을 하려면, 먼저 신한은행과 IRP사업자에게 이전 동의서를 작성하여 신청해야 합니다. 이후, 이전 절차가 완료되면 실물이전이 이루어지며, 해당 과정에서 추가적인 서류나 절차가 요구될 수 있습니다. (근로자퇴직급여보장법 제36조, 신한은행 퇴직연금 상품약관) 

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",431,6.37,Y
